# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060	taxonomy
ASV_6555	0.0	6.0	10.0	9.0	0.0	5.0	0.0	2.0	6.0	5.0	5.0	6.0	35.0	21.0	13.0	0.0	6.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	11.0	9.0	0.0	0.0	29.0	0.0	0.0	10.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9; s__uncultured_bacterium
ASV_4386	63.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	3.0	4.0	61.0	47.0	11.0	0.0	81.0	12.0	26.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_soil
ASV_565	0.0	0.0	0.0	0.0	7.0	224.0	86.0	113.0	204.0	157.0	200.0	119.0	0.0	0.0	4.0	53.0	0.0	0.0	0.0	0.0	204.0	118.0	102.0	133.0	0.0	23.0	41.0	101.0	0.0	0.0	18.0	0.0	2.0	33.0	76.0	16.0	0.0	0.0	52.0	0.0	0.0	6.0	0.0	10.0	97.0	73.0	0.0	2.0	0.0	36.0	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans; s__uncultured_delta
ASV_3110	0.0	0.0	0.0	13.0	0.0	80.0	0.0	7.0	32.0	6.0	7.0	51.0	0.0	20.0	6.0	0.0	2.0	0.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0	0.0	14.0	70.0	0.0	0.0	0.0	0.0	0.0	14.0	35.0	9.0	0.0	5.0	25.0	0.0	0.0	29.0	0.0	14.0	57.0	4.0	0.0	4.0	7.0	7.0	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium
ASV_725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	244.0	744.0	63.0	65.0	141.0	159.0	14.0	240.0	65.0	3.0	8.0	27.0	131.0	31.0	d__Bacteria; p__Chloroflexi; c__JG30-KF-CM66; o__JG30-KF-CM66; f__JG30-KF-CM66; g__JG30-KF-CM66; s__uncultured_bacterium
ASV_4238	22.0	8.0	21.0	9.0	16.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	2.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	35.0	33.0	38.0	23.0	47.0	6.0	3.0	0.0	0.0	26.0	12.0	7.0	2.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter
ASV_803	415.0	109.0	25.0	24.0	8.0	3.0	0.0	0.0	0.0	12.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	45.0	26.0	25.0	47.0	316.0	164.0	7.0	81.0	179.0	156.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium
ASV_513	37.0	115.0	81.0	105.0	32.0	13.0	2.0	8.0	41.0	106.0	48.0	32.0	90.0	34.0	21.0	19.0	31.0	2.0	19.0	0.0	14.0	46.0	9.0	18.0	138.0	67.0	75.0	64.0	5.0	50.0	98.0	8.0	64.0	11.0	73.0	8.0	21.0	122.0	109.0	0.0	0.0	35.0	25.0	85.0	142.0	12.0	53.0	130.0	161.0	70.0	d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea; s__uncultured_organism
ASV_2648	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	57.0	13.0	22.0	6.0	0.0	3.0	0.0	38.0	0.0	0.0	4.0	0.0	63.0	22.0	20.0	199.0	0.0	7.0	16.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	38.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9; s__uncultured_bacterium
ASV_6748	0.0	0.0	0.0	0.0	0.0	6.0	0.0	8.0	18.0	2.0	0.0	0.0	0.0	2.0	10.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	20.0	12.0	0.0	3.0	74.0	0.0	30.0	19.0	0.0	0.0	5.0	4.0	4.0	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__uncultured_bacterium
ASV_2851	0.0	6.0	11.0	13.0	2.0	10.0	0.0	0.0	18.0	10.0	8.0	19.0	6.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	11.0	6.0	10.0	19.0	45.0	30.0	0.0	0.0	23.0	6.0	0.0	5.0	34.0	0.0	18.0	12.0	10.0	15.0	10.0	20.0	0.0	58.0	37.0	0.0	0.0	50.0	27.0	13.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae
ASV_2976	0.0	0.0	104.0	10.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	19.0	0.0	0.0	8.0	3.0	19.0	0.0	0.0	0.0	84.0	78.0	86.0	7.0	12.0	20.0	21.0	40.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
ASV_4179	0.0	0.0	0.0	0.0	0.0	29.0	8.0	13.0	15.0	35.0	48.0	33.0	0.0	20.0	17.0	5.0	0.0	2.0	0.0	0.0	20.0	5.0	30.0	38.0	0.0	0.0	15.0	9.0	0.0	0.0	0.0	3.0	0.0	5.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	17.0	3.0	0.0	0.0	0.0	2.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia
ASV_3385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	0.0	57.0	177.0	189.0	0.0	4.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Napoli-4B-65; f__Napoli-4B-65; g__Napoli-4B-65
ASV_6804	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	7.0	23.0	6.0	7.0	37.0	39.0	6.0	7.0	15.0	0.0	0.0	12.0	42.0	12.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_bacterium
ASV_2676	61.0	24.0	9.0	5.0	16.0	5.0	0.0	0.0	0.0	5.0	2.0	0.0	21.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	5.0	7.0	3.0	20.0	0.0	7.0	0.0	11.0	4.0	7.0	0.0	33.0	5.0	0.0	10.0	0.0	6.0	160.0	0.0	0.0	0.0	86.0	40.0	29.0	9.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium
ASV_432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	183.0	185.0	72.0	225.0	223.0	90.0	313.0	453.0	142.0	8.0	204.0	305.0	373.0	130.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_delta
ASV_3230	0.0	0.0	0.0	0.0	2.0	29.0	58.0	40.0	4.0	4.0	66.0	2.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	0.0	16.0	39.0	60.0	83.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	81.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9; s__uncultured_bacterium
ASV_3958	0.0	19.0	22.0	42.0	18.0	0.0	0.0	2.0	28.0	0.0	0.0	6.0	11.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	17.0	17.0	11.0	0.0	12.0	66.0	16.0	22.0	7.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__Ignavibacterium; s__uncultured_bacterium
ASV_3235	38.0	26.0	33.0	23.0	17.0	0.0	0.0	0.0	3.0	21.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	43.0	19.0	0.0	14.0	36.0	24.0	0.0	28.0	19.0	39.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	24.0	0.0	0.0	0.0	7.0	14.0	11.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Bauldia; s__metagenome
ASV_6102	59.0	33.0	16.0	10.0	10.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	9.0	9.0	2.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__TRA3-20; g__TRA3-20
ASV_3546	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	45.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	63.0	8.0	7.0	10.0	0.0	0.0	0.0	0.0	16.0	25.0	30.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	14.0	5.0	0.0	2.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae
ASV_7041	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	82.0	69.0	19.0	3.0	d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_bacterium
ASV_5956	29.0	9.0	3.0	3.0	49.0	0.0	0.0	0.0	5.0	2.0	7.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	16.0	11.0	0.0	10.0	5.0	7.0	0.0	14.0	7.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96; s__uncultured_bacterium
ASV_2497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	248.0	0.0	0.0	99.0	122.0	0.0	27.0	37.0	0.0	0.0	3.0	36.0	11.0	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_soil
ASV_4483	89.0	0.0	7.0	3.0	8.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	8.0	3.0	5.0	20.0	20.0	4.0	0.0	32.0	6.0	16.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	16.0	26.0	5.0	0.0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Subgroup_17; f__Subgroup_17; g__Subgroup_17; s__uncultured_Acidobacteria
ASV_6275	0.0	0.0	26.0	22.0	5.0	3.0	0.0	0.0	2.0	7.0	0.0	9.0	4.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	4.0	8.0	2.0	6.0	2.0	0.0	22.0	7.0	20.0	21.0	13.0	2.0	0.0	8.0	32.0	0.0	0.0	0.0	0.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__RBG-13-46-9; f__RBG-13-46-9; g__RBG-13-46-9
ASV_3333	0.0	0.0	0.0	0.0	14.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	17.0	0.0	19.0	45.0	13.0	89.0	46.0	0.0	16.0	94.0	41.0	26.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_2127	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	5.0	0.0	86.0	115.0	6.0	116.0	75.0	103.0	50.0	88.0	34.0	0.0	12.0	23.0	21.0	14.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi
ASV_6426	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	42.0	15.0	4.0	67.0	18.0	7.0	46.0	10.0	0.0	0.0	7.0	9.0	4.0	0.0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium
ASV_5271	0.0	0.0	0.0	0.0	21.0	3.0	0.0	0.0	5.0	17.0	6.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	6.0	5.0	2.0	0.0	5.0	0.0	0.0	6.0	4.0	0.0	18.0	12.0	10.0	2.0	11.0	0.0	0.0	28.0	35.0	0.0	0.0	20.0	49.0	16.0	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_soil
ASV_1098	0.0	0.0	0.0	16.0	0.0	121.0	17.0	29.0	54.0	25.0	36.0	37.0	4.0	65.0	37.0	34.0	9.0	0.0	7.0	0.0	75.0	45.0	37.0	104.0	0.0	0.0	93.0	170.0	0.0	2.0	0.0	9.0	0.0	20.0	55.0	68.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	24.0	53.0	0.0	0.0	9.0	90.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485
ASV_4116	4.0	53.0	26.0	17.0	0.0	3.0	0.0	6.0	32.0	13.0	10.0	18.0	21.0	14.0	8.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	11.0	0.0	10.0	17.0	33.0	21.0	2.0	0.0	18.0	20.0	4.0	12.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_Spirochaetes
ASV_4039	10.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	89.0	4.0	12.0	0.0	8.0	9.0	42.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	2.0	2.0	3.0	61.0	62.0	17.0	9.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter
ASV_591	211.0	372.0	170.0	118.0	10.0	38.0	0.0	0.0	15.0	24.0	18.0	6.0	42.0	11.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	105.0	160.0	73.0	44.0	25.0	129.0	178.0	56.0	54.0	197.0	89.0	23.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	23.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__B1-7BS; g__B1-7BS; s__bacterium_enrichment
ASV_941	0.0	0.0	0.0	0.0	0.0	59.0	88.0	192.0	59.0	28.0	52.0	19.0	0.0	22.0	83.0	117.0	0.0	38.0	90.0	53.0	117.0	108.0	41.0	251.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	4.0	0.0	0.0	39.0	14.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	16.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9; s__uncultured_bacterium
ASV_5843	0.0	172.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	19.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	11.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Dehalococcoidales; f__uncultured; g__uncultured; s__uncultured_soil
ASV_3671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	37.0	3.0	38.0	80.0	17.0	21.0	21.0	0.0	0.0	9.0	38.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae
ASV_6841	27.0	7.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	2.0	5.0	0.0	18.0	0.0	6.0	0.0	0.0	0.0	3.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade; s__uncultured_gamma
ASV_3625	0.0	4.0	0.0	22.0	0.0	60.0	10.0	62.0	28.0	15.0	11.0	6.0	0.0	25.0	25.0	19.0	0.0	0.0	0.0	0.0	21.0	11.0	7.0	31.0	0.0	0.0	15.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_2978	0.0	0.0	0.0	0.0	0.0	39.0	21.0	35.0	24.0	14.0	31.0	27.0	0.0	28.0	19.0	16.0	0.0	8.0	3.0	3.0	53.0	41.0	20.0	107.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	23.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_2511	21.0	71.0	13.0	5.0	41.0	2.0	0.0	2.0	0.0	6.0	17.0	5.0	22.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	27.0	10.0	5.0	3.0	29.0	0.0	10.0	0.0	9.0	10.0	10.0	4.0	18.0	22.0	25.0	22.0	18.0	25.0	64.0	16.0	34.0	2.0	34.0	23.0	16.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella
ASV_3374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	2.0	6.0	0.0	183.0	0.0	0.0	6.0	129.0	111.0	18.0	10.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_delta
ASV_1753	55.0	138.0	42.0	55.0	67.0	26.0	0.0	6.0	10.0	12.0	3.0	29.0	41.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	73.0	58.0	31.0	23.0	5.0	24.0	32.0	0.0	74.0	46.0	62.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans; s__uncultured_delta
ASV_196	0.0	137.0	68.0	145.0	70.0	232.0	8.0	75.0	291.0	111.0	124.0	177.0	86.0	122.0	17.0	164.0	6.0	0.0	6.0	0.0	219.0	71.0	88.0	42.0	98.0	537.0	441.0	463.0	14.0	30.0	235.0	59.0	74.0	212.0	249.0	30.0	21.0	44.0	48.0	0.0	23.0	14.0	10.0	55.0	50.0	4.0	18.0	292.0	87.0	65.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_delta
ASV_3497	2.0	5.0	8.0	0.0	10.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	31.0	25.0	33.0	0.0	0.0	0.0	0.0	7.0	23.0	177.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chitinimonadaceae; g__Chitinimonas; s__Chitinimonas_sp.
ASV_3336	0.0	0.0	0.0	0.0	0.0	13.0	45.0	36.0	24.0	0.0	18.0	0.0	0.0	0.0	12.0	0.0	0.0	150.0	23.0	0.0	28.0	0.0	5.0	44.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia
ASV_4756	7.0	3.0	0.0	0.0	10.0	8.0	5.0	5.0	7.0	11.0	0.0	0.0	13.0	3.0	5.0	6.0	11.0	0.0	0.0	12.0	10.0	5.0	14.0	27.0	6.0	5.0	10.0	9.0	5.0	4.0	0.0	10.0	14.0	3.0	5.0	10.0	4.0	0.0	5.0	20.0	17.0	7.0	0.0	0.0	7.0	0.0	7.0	11.0	7.0	16.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus
ASV_3568	6.0	4.0	4.0	4.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	3.0	11.0	23.0	10.0	4.0	0.0	42.0	0.0	19.0	9.0	38.0	0.0	0.0	13.0	0.0	0.0	81.0	5.0	0.0	3.0	33.0	13.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__uncultured; s__uncultured_bacterium
ASV_5396	57.0	84.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	22.0	0.0	3.0	5.0	28.0	15.0	0.0	4.0	11.0	14.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium
